slug,collegeName,highConfidenceAreas,mediumConfidenceAreas,lowConfidenceAreas,writeAreas,matchedCount,writeCount,sourceUrl,writeStatus
lagrange-college,LaGrange College,Art|Business|Education|Engineering|Music,Biochemistry|Biology|Chemistry|Computer Science|Data Science|English|Entrepreneurship|Exercise Science|Finance|Graphic Design|History|Human Resources|International Business|Management|Marketing|Mathematics|Nursing|Philosophy|Physical Therapy|Political Science|Religion|Sociology|Sports Management,,Art|Business|Education|Engineering|Music|Biochemistry|Biology|Chemistry|Computer Science|Data Science|English|Entrepreneurship|Exercise Science|Finance|Graphic Design|History|Human Resources|International Business|Management|Marketing|Mathematics|Nursing|Philosophy|Physical Therapy|Political Science|Religion|Sociology|Sports Management,28,28,https://www.lagrange.edu/majors,WRITTEN
lafayette-college,Lafayette College,,Engineering|History,,Engineering|History,2,2,https://www.lafayette.edu/academics,WRITTEN
lake-forest-college,Lake Forest College,Accounting|Art|Art History|Biochemistry|Business|Chemistry|Economics|Education|Entrepreneurship|Finance|History|International Relations|Mathematics|Music|Nursing|Philosophy|Physical Therapy|Physics|Pre-Law|Psychology|Religion|Sociology|Theater,Biology|Biomedical Sciences|Communications|Computer Science|Data Science|Digital Media|Engineering|English|Human Resources|Journalism|Management|Marketing|Neuroscience|Occupational Therapy,Literature,Accounting|Art|Art History|Biochemistry|Business|Chemistry|Economics|Education|Entrepreneurship|Finance|History|International Relations|Mathematics|Music|Nursing|Philosophy|Physical Therapy|Physics|Pre-Law|Psychology|Religion|Sociology|Theater|Biology|Biomedical Sciences|Communications|Computer Science|Data Science|Digital Media|Engineering|English|Human Resources|Journalism|Management|Marketing|Neuroscience|Occupational Therapy,38,37,https://www.lakeforest.edu/academics,WRITTEN
lakeland-university,Lakeland University,Business|Chemistry|Education|Engineering|English|Management|Music|Nursing|Psychology,Accounting|Art|Biology|Computer Science|Criminal Justice|Economics|Exercise Science|Graphic Design|History|Hospitality|Hospitality Management|Human Resources|Human Services|Journalism|Literature|Marketing|Mathematics|Philosophy|Physics|Political Science|Social Work|Sociology,Biochemistry|Data Science|Finance|Performing Arts|Sport Management,Business|Chemistry|Education|Engineering|English|Management|Music|Nursing|Psychology|Accounting|Art|Biology|Computer Science|Criminal Justice|Economics|Exercise Science|Graphic Design|History|Hospitality|Hospitality Management|Human Resources|Human Services|Journalism|Literature|Marketing|Mathematics|Philosophy|Physics|Political Science|Social Work|Sociology,36,31,https://www.lakeland.edu/academics,WRITTEN
lamar-university,Lamar University,,Education|Engineering,,Education|Engineering,2,2,https://www.lamar.edu/academics,WRITTEN
lancaster-bible-college,Lancaster Bible College,Business|Education|History|Management|Music|Psychology|Social Work,Criminal Justice|Performing Arts|Sport Management,Entrepreneurship|Literature|Political Science|Pre-Law,Business|Education|History|Management|Music|Psychology|Social Work|Criminal Justice|Performing Arts|Sport Management,14,10,https://www.lbc.edu/majors,WRITTEN
lander-university,Lander University,,Business|Communications|Education|Health Sciences|History|Human Resources|Information Technology|Marketing|Mathematics|Nursing,,Business|Communications|Education|Health Sciences|History|Human Resources|Information Technology|Marketing|Mathematics|Nursing,10,10,https://www.lander.edu/academics,WRITTEN
lasell-university,Lasell University,Accounting|Art|Athletic Training|Biochemistry|Biology|Business|Criminal Justice|Education|Entrepreneurship|Finance|Forensic Science|Graphic Design|Health Sciences|Journalism|Management|Marketing|Mathematics|Psychology|Public Relations|Sport Management,Cybersecurity|Data Analytics|English|Exercise Science|Hospitality|Human Resources|Literature,Occupational Therapy|Physical Therapy|Pre-Law|Pre-Med|Pre-Physical Therapy,Accounting|Art|Athletic Training|Biochemistry|Biology|Business|Criminal Justice|Education|Entrepreneurship|Finance|Forensic Science|Graphic Design|Health Sciences|Journalism|Management|Marketing|Mathematics|Psychology|Public Relations|Sport Management|Cybersecurity|Data Analytics|English|Exercise Science|Hospitality|Human Resources|Literature,32,27,https://www.lasell.edu/academics,WRITTEN
lawrence-university,Lawrence University,Art|Music,History,Chemistry|Economics,Art|Music|History,5,3,https://www.lawrence.edu/academics,WRITTEN
le-moyne-college,Le Moyne College,Business|Education,Communications|Finance|Nursing|Performing Arts|Political Science|Psychology,Economics,Business|Education|Communications|Finance|Nursing|Performing Arts|Political Science|Psychology,9,8,https://www.lemoyne.edu/academics,WRITTEN
letourneau-university,LeTourneau University,Business|Computer Science|Digital Media|Education|Engineering|English|Finance|History|Language Arts|Management|Marketing|Mathematics|Mechanical Engineering|Nursing|Psychology,Accounting|Athletic Training|Biology|Biomedical Sciences|Chemistry|Civil Engineering|Computer Engineering|Construction Management|Criminal Justice|Information Systems|Literature|Physical Therapy|Physics|Political Science|Pre-Physical Therapy|Sport Management,Data Science|Electrical Engineering|Performing Arts|Philosophy,Business|Computer Science|Digital Media|Education|Engineering|English|Finance|History|Language Arts|Management|Marketing|Mathematics|Mechanical Engineering|Nursing|Psychology|Accounting|Athletic Training|Biology|Biomedical Sciences|Chemistry|Civil Engineering|Computer Engineering|Construction Management|Criminal Justice|Information Systems|Literature|Physical Therapy|Physics|Political Science|Pre-Physical Therapy|Sport Management,35,31,https://www.letu.edu/majors,WRITTEN
lebanon-valley-college,Lebanon Valley College,Education|History,Management|Philosophy,,Education|History|Management|Philosophy,4,4,https://www.lvc.edu/academics,WRITTEN
lees-mcrae-college,Lees-McRae College,Criminal Justice|Education|Human Services,Business|Health Sciences|History,,Criminal Justice|Education|Human Services|Business|Health Sciences|History,6,6,https://www.lmc.edu/academics,WRITTEN
lehigh-university,Lehigh University,Education|Entrepreneurship|Statistics,Business|Engineering|English|History,,Education|Entrepreneurship|Statistics|Business|Engineering|English|History,7,7,https://www.lehigh.edu/academics,WRITTEN
lehman-college,Lehman College,Art|Communications|Education|Health Sciences|Human Services|Marketing|Nursing,Business|Finance|Music|Performing Arts,Accounting|Architecture|Human Resources|Visual Arts,Art|Communications|Education|Health Sciences|Human Services|Marketing|Nursing|Business|Finance|Music|Performing Arts,15,11,https://www.lehman.edu/academics,WRITTEN
lenoir-rhyne-university,Lenoir-Rhyne University,Biology|Business|Chemistry|Computer Science|Education|History,Accounting|Actuarial Science|Art|Biochemistry|Economics|Exercise Science|Finance|Health Sciences|Human Services|Kinesiology|Literature|Management|Marketing|Mathematics|Nursing|Nutrition|Political Science|Psychology,Physics,Biology|Business|Chemistry|Computer Science|Education|History|Accounting|Actuarial Science|Art|Biochemistry|Economics|Exercise Science|Finance|Health Sciences|Human Services|Kinesiology|Literature|Management|Marketing|Mathematics|Nursing|Nutrition|Political Science|Psychology,25,24,https://www.lr.edu/degrees,WRITTEN
lesley-university,Lesley University,Art|Business|Education,Psychology|Social Work,,Art|Business|Education|Psychology|Social Work,5,5,https://www.lesley.edu/academics,WRITTEN
lewis-and-clark-college,Lewis & Clark College,Art|Education|Sociology,Art History|Biology|Business|Computer Science|English|History|Mathematics|Media Studies|Music|Neuroscience|Nutrition|Philosophy|Physics|Political Science|Pre-Law|Pre-Med|Psychology,Biochemistry|Chemistry|Cybersecurity|Data Science|Economics|Engineering,Art|Education|Sociology|Art History|Biology|Business|Computer Science|English|History|Mathematics|Media Studies|Music|Neuroscience|Nutrition|Philosophy|Physics|Political Science|Pre-Law|Pre-Med|Psychology,26,20,https://www.lclark.edu,WRITTEN
liberty-university,Liberty University,Art|Business,Education|Health Sciences|Music|Theater,Cybersecurity|Entrepreneurship,Art|Business|Education|Health Sciences|Music|Theater,8,6,https://www.liberty.edu/majors,WRITTEN
limestone-university,Limestone University,,,,,0,0,,NO_WRITABLE_MATCHES
lincoln-memorial-university,Lincoln Memorial University,Education,Business|Communications,Engineering|Human Resources|Mathematics|Nursing,Education|Business|Communications,7,3,https://www.lmunet.edu/academics,WRITTEN
linfield-university,Linfield University,Business|Education|Nursing,Accounting|Marketing,Performing Arts,Business|Education|Nursing|Accounting|Marketing,6,5,https://www.linfield.edu/academics,WRITTEN
longwood-university,Longwood University,Education,,Economics|Human Services,Education,3,1,https://www.longwood.edu/academics,WRITTEN
loras-college,Loras College,Education,Art|Religion,,Education|Art|Religion,3,3,https://www.loras.edu/academics,WRITTEN
louisburg-college,Louisburg College,,Business|History|Human Resources,Information Technology|Literature|Sociology,Business|History|Human Resources,6,3,https://www.louisburg.edu/academics,WRITTEN
louisiana-state-university,Louisiana State University,Agriculture|Art|Business|Education,Architecture|Art History|Engineering|Health Sciences|History|Management|Music|Nursing|Pre-Nursing,Communications|Construction Management|Cybersecurity|Performing Arts,Agriculture|Art|Business|Education|Architecture|Art History|Engineering|Health Sciences|History|Management|Music|Nursing|Pre-Nursing,17,13,https://www.lsu.edu/academics,WRITTEN
louisiana-tech-university,Louisiana Tech University,Accounting|Animal Science|Architecture|Art|Art History|Biochemistry|Biology|Biomedical Engineering|Business|Business Analytics|Chemistry|Civil Engineering|Communications|Computer Science|Cybersecurity|Data Analytics|Data Science|Economics|Education|Electrical Engineering|Engineering|English|Entrepreneurship|Environmental Science|Finance|Game Design|Graphic Design|Health Sciences|History|Industrial Engineering|Information Systems|Journalism|Kinesiology|Literature|Management|Marketing|Mathematics|Mechanical Engineering|Media Studies|Music|Nursing|Nutrition|Physics|Political Science|Psychology|Public Administration|Sociology|Speech Pathology|Statistics,Biotechnology|Computer Engineering|Criminal Justice|Digital Media|Exercise Science|Human Resources|Human Services|Information Technology|International Business|International Relations|Occupational Therapy|Philosophy|Physical Therapy|Pre-Law|Public Relations|Visual Arts,Exercise Physiology|Public Health|Social Work,Accounting|Animal Science|Architecture|Art|Art History|Biochemistry|Biology|Biomedical Engineering|Business|Business Analytics|Chemistry|Civil Engineering|Communications|Computer Science|Cybersecurity|Data Analytics|Data Science|Economics|Education|Electrical Engineering|Engineering|English|Entrepreneurship|Environmental Science|Finance|Game Design|Graphic Design|Health Sciences|History|Industrial Engineering|Information Systems|Journalism|Kinesiology|Literature|Management|Marketing|Mathematics|Mechanical Engineering|Media Studies|Music|Nursing|Nutrition|Physics|Political Science|Psychology|Public Administration|Sociology|Speech Pathology|Statistics|Biotechnology|Computer Engineering|Criminal Justice|Digital Media|Exercise Science|Human Resources|Human Services|Information Technology|International Business|International Relations|Occupational Therapy|Philosophy|Physical Therapy|Pre-Law|Public Relations|Visual Arts,68,65,https://www.latech.edu/majors,WRITTEN
loyola-marymount-university,Loyola Marymount University,Business|Education|Hospitality|Religion,Communications|Engineering|Finance|History|Human Resources|Information Technology|Management|Marketing,,Business|Education|Hospitality|Religion|Communications|Engineering|Finance|History|Human Resources|Information Technology|Management|Marketing,12,12,https://www.lmu.edu/academics,WRITTEN
lycoming-college,Lycoming College,Actuarial Science|Education|Engineering|Management|Mathematics|Nursing|Philosophy|Physics|Psychology,Accounting|Art|Art History|Biochemistry|Biology|Business|Chemistry|Computer Science|Criminal Justice|Data Science|Economics|English|Entrepreneurship|Environmental Science|Film Studies|Finance|Graphic Design|Health Sciences|History|Human Services|Literature|Marketing|Media Studies|Music|Neuroscience|Performing Arts|Physical Therapy|Political Science|Pre-Dentistry|Pre-Law|Pre-Pharmacy|Pre-Physical Therapy|Religion|Sociology|Veterinary Science,,Actuarial Science|Education|Engineering|Management|Mathematics|Nursing|Philosophy|Physics|Psychology|Accounting|Art|Art History|Biochemistry|Biology|Business|Chemistry|Computer Science|Criminal Justice|Data Science|Economics|English|Entrepreneurship|Environmental Science|Film Studies|Finance|Graphic Design|Health Sciences|History|Human Services|Literature|Marketing|Media Studies|Music|Neuroscience|Performing Arts|Physical Therapy|Political Science|Pre-Dentistry|Pre-Law|Pre-Pharmacy|Pre-Physical Therapy|Religion|Sociology|Veterinary Science,44,44,https://www.lycoming.edu/academics,WRITTEN
